mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-1,day_1,day_3,day_5,day_7
str_08-1,f,saline,it,cell4,cell4_1,NA,180,FOV6-1,0.066666667,0.2,0.083333333,0,0.076923077
str_08-1,f,saline,it,cell5,cell5_1,cell5_1,320,FOV9-1,0,0.214285714,0.090909091,0.076923077,0.071428571
str_08-1,f,saline,it,cell5,cell5_2,cell5_2,320,FOV9-2,0.090909091,0.272727273,0.25,0,0
str_08-1,f,saline,it,cell6,cell6_1,cell6_1,460,FOV10-1,0,0.176470588,0.230769231,0.25,0.142857143
str_08-1,f,saline,it,cell6,cell6_2,cell6_2,460,FOV10-2,0,0.153846154,0.25,0.1,0.1
str_09-1,f,saline,it,cell1,cell1_1,cell1_1,460,FOV1-1,0,0.25,0.214285714,0.214285714,0
str_09-1,f,saline,it,cell1,cell1_2,cell1_2,460,FOV1-2,0,0.117647059,0,0.066666667,0.066666667
str_09-1,f,saline,it,cell2,cell2_1,cell2_1,350,FOV3-1,0.029411765,0.054054054,0.081081081,0.157894737,0.117647059
str_09-1,f,saline,it,cell2,cell2_2,cell2_2,350,FOV5-1,0.076923077,0,0.25,0.1,0.181818182
str_09-1,f,saline,it,cell3,cell3_1,cell3_1,460,FOV9-1,0.076923077,0.076923077,0.25,0.1,0.181818182
str_09-1,f,saline,it,cell2,cell2_3,cell2_3,350,FOV11-1,0,0,0.125,0.133333333,0
str_09-1,f,saline,it,cell3,cell3_2,cell3_2,460,FOV12-1,0.071428571,0,0,0.133333333,0.142857143
str_09-1,f,saline,it,cell2,cell2_4,cell2_4,350,FOV13-1,0.181818182,0.111111111,0.1,0.1,0.1
str_10-3,f,saline,it,NA,NA,NA,NA,FOV1-1,0,0,0,0,0
str_10-3,f,saline,it,cell1,cell1_1,NA,320,FOV2-1,0.083333333,0.153846154,0.083333333,0,0
str_10-3,f,saline,it,NA,NA,NA,NA,FOV3-1,0,0.125,0,0.2,0.222222222
str_10-3,f,saline,it,NA,NA,NA,NA,FOV6-1,0,0,0.125,0,0
str_05-2,m,saline,it,NA,NA,NA,NA,FOV1-1,0.055555556,0.263157895,0,0.235294118,0.142857143
str_05-2,m,saline,it,cell2,cell2_1,NA,240,FOV2,0.090909091,0.15,0.058823529,0.111111111,0.105263158
str_05-2,m,saline,it,cell5,cell5_1,NA,470,FOV4,0.111111111,0.047619048,0.142857143,0.055555556,0.142857143
str_05-2,m,saline,it,cell1,cell1_1,cell1_1,240,FOV9-1,0.153846154,0.230769231,0.130434783,0.166666667,0.086956522
str_05-2,m,saline,it,cell1,cell1_2,cell1_2,240,FOV9-2,0.125,0.333333333,0.076923077,0.1875,0
str_05-2,m,saline,it,NA,NA,NA,NA,FOV11,0.1875,0.214285714,0,0,0.294117647
str_05-2,m,saline,it,cell3,cell3_1,cell3_1,200,FOV12-1,0.125,0.19047619,0.05,0.090909091,0.19047619
str_05-2,m,saline,it,cell3,cell3_2,cell3_2,200,FOV12-2,0.055555556,0.117647059,0,0.0625,0
str_05-2,m,saline,it,cell4,cell4_1,NA,320,FOV17,0,0.0625,0.066666667,0.133333333,0.2
str_06-2,m,saline,it,NA,NA,NA,NA,FOV1,0,0.1875,0.071428571,0.153846154,0.214285714
str_06-2,m,saline,it,NA,NA,NA,NA,FOV4,0.090909091,0.181818182,0,0.25,0.222222222
str_06-2,m,saline,it,cell2,cell2_1,NA,190,FOV7,0.083333333,0,0.153846154,0,0.166666667
str_06-2,m,saline,it,cell3,cell3_1,NA,260,FOV8,0.133333333,0.1875,0.222222222,0,0.176470588
str_06-2,m,saline,it,NA,NA,NA,NA,FOV10,0.105263158,0.176470588,0.2,0.071428571,0.066666667
str_06-2,m,saline,it,cell4,cell4_1,cell4_1,510,FOV11,0.157894737,0.176470588,0.176470588,0,0
str_06-2,m,saline,it,cell4,cell4_2,cell4_2,510,FOV12-1,0.125,0.066666667,0.071428571,0.214285714,0
str_06-2,m,saline,it,cell5,cell5_1,NA,140,FOV16-1,0,0,0.25,0.111111111,0
str_06-2,m,saline,it,NA,NA,NA,NA,FOV16-2,0,0.222222222,0.142857143,0,0.125
str_06-4,m,saline,it,cell1,cell1_1,NA,550,FOV1,0.272727273,0.1,0.111111111,0,0
str_06-4,m,saline,it,cell2,cell2_1,NA,290,FOV2-1,0.133333333,0.142857143,0,0.125,0.0625
str_06-4,m,saline,it,cell3,cell3_1,cell3_1,270,FOV4-1,0,0.238095238,0.157894737,0,0.095238095
str_06-4,m,saline,it,cell3,cell3_2,cell3_2,270,FOV6-1,0.142857143,0.142857143,0.285714286,0.142857143,0.285714286
str_06-4,m,saline,it,cell3,cell3_3,cell3_3,270,FOV6-2,0.2,0,0.181818182,0.111111111,0.111111111
str_06-4,m,saline,it,NA,NA,NA,NA,FOV8-1,0.117647059,0.235294118,0.066666667,0.166666667,0.066666667
str_06-4,m,saline,it,cell4,cell4_1,NA,280,FOV10-1,0.111111111,0.2,0.058823529,0.285714286,0.066666667
str_06-4,m,saline,it,cell5,cell5_1,NA,290,FOV11-1,0.214285714,0.041666667,0.153846154,0.08,0.12
